num_client;recence;frequence;montant;seg_recence;seg_frequence;seg_montant;seg_RF;seg_RFM;date_premiere_commande;min_montant;mean_montant;max_montant;sum_montant;NB_commande_V_avec_remise;sum_montant_remise;sum_montant_livraison
ID_347810;2;1;21.2;R3;F1;M1;RF2;RFM4;15NOV2022;21.2;21.2;21.2;21.2;0;;7.2
ID_347826;15;2;81.99;R1;F2;M2;RF1;RFM2;17FEB2021;18.99;40.995;63;81.99;0;;11.99
ID_347952;23;1;28.7;R1;F1;M1;RF1;RFM1;18FEB2021;28.7;28.7;28.7;28.7;0;;4.7
ID_348034;19;1;142.5;R1;F1;M2;RF1;RFM2;04JUN2021;142.5;142.5;142.5;142.5;0;;8
ID_348256;22;1;36.8;R1;F1;M1;RF1;RFM1;12MAR2021;36.8;36.8;36.8;36.8;0;;6.8
ID_348302;13;2;66.4;R2;F2;M1;RF2;RFM4;30OCT2021;14.8;33.2;51.6;66.4;0;;16.4
ID_348375;2;3;196.89;R3;F2;M2;RF3;RFM8;12SEP2021;31.5;65.63;102.4;196.89;0;-15;28.89
ID_348510;14;2;84.98;R1;F2;M2;RF1;RFM2;01OCT2021;21.99;42.49;62.99;84.98;0;;8.48
ID_348542;20;1;52.99;R1;F1;M1;RF1;RFM1;10MAY2021;52.99;52.99;52.99;52.99;0;;19.49
ID_348613;4;1;74.99;R3;F1;M2;RF2;RFM5;07SEP2022;74.99;74.99;74.99;74.99;0;;15.99
ID_348728;19;5;647.48;R1;F3;M3;RF2;RFM6;05JAN2021;38.49;129.496;358.99;647.48;0;;42.98
ID_348751;13;1;70.5;R2;F1;M1;RF2;RFM4;15DEC2021;70.5;70.5;70.5;70.5;0;;8
ID_348772;6;3;213.94;R3;F2;M2;RF3;RFM8;30APR2022;34.49;71.313333333;136.25;213.94;0;;26.94
ID_348835;3;3;218.99;R3;F2;M2;RF3;RFM8;29MAY2021;33.7;72.996666667;97.8;218.99;0;;28.09
ID_349071;9;3;290.47;R2;F2;M2;RF2;RFM5;23NOV2021;37.99;96.823333333;169.49;290.47;0;;45.47
ID_349267;24;1;26.49;R1;F1;M1;RF1;RFM1;15JAN2021;26.49;26.49;26.49;26.49;0;;4.49
ID_349283;4;2;64.99;R3;F2;M1;RF3;RFM7;08JUN2022;21.5;32.495;43.49;64.99;0;;14.99
ID_349487;13;1;82.49;R2;F1;M2;RF2;RFM5;09DEC2021;82.49;82.49;82.49;82.49;0;;19.49
ID_349527;4;3;59;R3;F2;M1;RF3;RFM7;28JAN2021;17.2;19.666666667;21.8;59;0;;18
ID_349585;23;2;34.98;R1;F2;M1;RF1;RFM1;03JAN2021;16.49;17.49;18.49;34.98;0;;7.48
ID_349816;24;1;24.3;R1;F1;M1;RF1;RFM1;03JAN2021;24.3;24.3;24.3;24.3;0;;6.8
ID_349863;21;1;93.6;R1;F1;M2;RF1;RFM2;17APR2021;93.6;93.6;93.6;93.6;0;-25;9.6
ID_350000;1;14;1355.05;R3;F3;M3;RF3;RFM9;29APR2021;26.84;96.789285714;212.2;1355.05;0;-15;96.19
ID_350054;8;4;381.29;R2;F3;M3;RF3;RFM9;08FEB2021;65.8;95.3225;121.99;381.29;0;;39.79
ID_350091;13;1;29.49;R2;F1;M1;RF2;RFM4;19DEC2021;29.49;29.49;29.49;29.49;0;;4.49
ID_350322;7;4;183.4;R3;F3;M2;RF3;RFM8;10SEP2021;25.3;45.85;65.5;183.4;0;;38
ID_350357;14;1;41.99;R1;F1;M1;RF1;RFM1;04NOV2021;41.99;41.99;41.99;41.99;0;;4.49
ID_350420;7;7;1776.76;R3;F3;M3;RF3;RFM9;09NOV2021;16.7;253.82285714;924.99;1776.76;0;;87.76
ID_350575;11;5;1455.28;R2;F3;M3;RF3;RFM9;15MAY2021;96.8;291.056;458.99;1455.28;0;;130.27
ID_350591;11;1;51.99;R2;F1;M1;RF2;RFM4;11FEB2022;51.99;51.99;51.99;51.99;0;;12.99
ID_350776;13;9;247.86;R2;F3;M2;RF3;RFM8;03FEB2021;19.69;27.54;39.29;247.86;0;-3.6;37.41
ID_350778;13;2;338.48;R2;F2;M3;RF2;RFM6;05MAR2021;17.99;169.24;320.49;338.48;0;;49.48
ID_350795;1;1;44.2;R3;F1;M1;RF2;RFM4;09DEC2022;44.2;44.2;44.2;44.2;0;;5.2
ID_350866;10;2;792.8;R2;F2;M3;RF2;RFM6;30JAN2022;48.8;396.4;744;792.8;0;-175;50.8
ID_350944;14;1;14.94;R1;F1;M1;RF1;RFM1;13NOV2021;14.94;14.94;14.94;14.94;0;;3.99
ID_350946;20;1;33.49;R1;F1;M1;RF1;RFM1;30MAY2021;33.49;33.49;33.49;33.49;0;;3.99
ID_351067;14;2;214.48;R1;F2;M2;RF1;RFM2;17SEP2021;59.99;107.24;154.49;214.48;0;-15;24.48
ID_351172;9;2;111.49;R2;F2;M2;RF2;RFM5;15FEB2022;46.49;55.745;65;111.49;0;;14.49
ID_351191;12;2;210.9;R2;F2;M2;RF2;RFM5;06DEC2021;88;105.45;122.9;210.9;0;;17.6
ID_351218;19;4;154.68;R1;F3;M2;RF2;RFM5;20MAR2021;23.49;38.67;56;154.68;0;;22.18
ID_351603;24;1;330.99;R1;F1;M3;RF1;RFM3;17JAN2021;330.99;330.99;330.99;330.99;0;;12.99
ID_351741;23;1;59;R1;F1;M1;RF1;RFM1;19FEB2021;59;59;59;59;0;;8
ID_351844;8;3;205.99;R2;F2;M2;RF2;RFM5;23FEB2021;17.49;68.663333333;164;205.99;0;-20;31.48
ID_351861;3;2;162.59;R3;F2;M2;RF3;RFM8;12OCT2022;42.09;81.295;120.5;162.59;0;-15;25.49
ID_351934;7;2;1005;R3;F2;M3;RF3;RFM9;03MAR2022;341;502.5;664;1005;0;;75
ID_352123;11;2;505.49;R2;F2;M3;RF2;RFM6;20JUL2021;160.49;252.745;345;505.49;0;-14.5;87.99
ID_352136;18;2;57.17;R1;F2;M1;RF1;RFM1;01APR2021;18.68;28.585;38.49;57.17;0;-1.32;11.79
ID_352287;13;2;44.48;R2;F2;M1;RF2;RFM4;23JAN2021;15.99;22.24;28.49;44.48;0;-6;7.98
ID_352415;7;3;145.28;R3;F2;M2;RF3;RFM8;13FEB2021;34.49;48.426666667;56.29;145.28;0;;20.98
ID_352487;1;4;195.56;R3;F3;M2;RF3;RFM8;24JAN2022;34.99;48.89;69.49;195.56;0;-7.9;27.46
ID_352538;22;1;189;R1;F1;M2;RF1;RFM2;02MAR2021;189;189;189;189;0;;29
ID_352707;4;4;349.58;R3;F3;M3;RF3;RFM9;02JUN2021;33.2;87.395;215.99;349.58;0;;23.68
ID_352930;12;8;645.1;R2;F3;M3;RF3;RFM9;10FEB2021;30;80.6375;233.99;645.1;0;-38.08;86.78
ID_353027;1;1;44.49;R3;F1;M1;RF2;RFM4;18DEC2022;44.49;44.49;44.49;44.49;0;;7.49
ID_353037;1;7;487.48;R3;F3;M3;RF3;RFM9;30MAR2021;29.2;69.64;204.99;487.48;0;-6.89;67.97
ID_353085;4;3;568.59;R3;F2;M3;RF3;RFM9;06JUN2021;66.49;189.53;386.6;568.59;0;;55.59
ID_353171;12;2;211.48;R2;F2;M2;RF2;RFM5;17DEC2021;42.99;105.74;168.49;211.48;0;;24.98
ID_353373;21;1;97.99;R1;F1;M2;RF1;RFM2;11APR2021;97.99;97.99;97.99;97.99;0;;12.99
ID_353453;1;6;1064.16;R3;F3;M3;RF3;RFM9;12APR2021;42.2;177.36;479;1064.16;0;;109.16
ID_353481;2;6;1122.49;R3;F3;M3;RF3;RFM9;24OCT2021;30.2;187.08166667;617;1122.49;0;;54.99
ID_353521;12;2;139.4;R2;F2;M2;RF2;RFM5;23DEC2021;24.41;69.7;114.99;139.4;0;-19.98;34.48
ID_354047;12;3;88.4;R2;F2;M2;RF2;RFM5;21APR2021;17.2;29.466666667;47;88.4;0;;17.4
ID_354067;7;5;1121.47;R3;F3;M3;RF3;RFM9;16FEB2021;63;224.294;533;1121.47;0;;145.97
ID_354099;21;1;179.99;R1;F1;M2;RF1;RFM2;17APR2021;179.99;179.99;179.99;179.99;0;;29.99
ID_354103;14;3;342.98;R1;F2;M3;RF1;RFM3;07FEB2021;23.49;114.32666667;247.99;342.98;0;;21.47
ID_354164;12;1;21.49;R2;F1;M1;RF2;RFM4;26JAN2022;21.49;21.49;21.49;21.49;0;;5.49
ID_354214;22;1;107;R1;F1;M2;RF1;RFM2;26MAR2021;107;107;107;107;0;;8
ID_354780;13;1;108.49;R2;F1;M2;RF2;RFM5;23DEC2021;108.49;108.49;108.49;108.49;0;;19.49
ID_354824;9;4;684.97;R2;F3;M3;RF3;RFM9;04MAR2021;32.49;171.2425;334.99;684.97;0;;58.47
ID_355041;13;1;108.49;R2;F1;M2;RF2;RFM5;02DEC2021;108.49;108.49;108.49;108.49;0;;19.49
ID_355107;21;1;59.5;R1;F1;M1;RF1;RFM1;02APR2021;59.5;59.5;59.5;59.5;0;;4.99
ID_355112;2;1;32.2;R3;F1;M1;RF2;RFM4;08NOV2022;32.2;32.2;32.2;32.2;0;;5.2
ID_355282;3;3;503.29;R3;F2;M3;RF3;RFM9;30NOV2021;45.8;167.76333333;400;503.29;0;;59.29
ID_355436;1;3;451.59;R3;F2;M3;RF3;RFM9;28MAY2021;54.99;150.53;277;451.59;0;-20;54.09
ID_355492;1;4;2708.97;R3;F3;M3;RF3;RFM9;29JUN2022;66.5;677.2425;1769.99;2708.97;0;;132.97
ID_355536;12;1;32.79;R2;F1;M1;RF2;RFM4;13JAN2022;32.79;32.79;32.79;32.79;0;;4.99
ID_355550;3;5;430.21;R3;F3;M3;RF3;RFM9;20JAN2021;28.99;86.042;179.49;430.21;0;;47.21
ID_355554;2;2;143.99;R3;F2;M2;RF3;RFM8;15SEP2021;58.99;71.995;85;143.99;0;;15.49
ID_355761;19;1;78.49;R1;F1;M2;RF1;RFM2;02JUN2021;78.49;78.49;78.49;78.49;0;;4.49
ID_356140;13;2;122.98;R2;F2;M2;RF2;RFM5;26JAN2021;48.99;61.49;73.99;122.98;0;;33.98
ID_356412;7;4;83.28;R3;F3;M2;RF3;RFM8;26MAY2021;12.7;20.82;28.99;83.28;0;;17.78
ID_356694;18;3;72.1;R1;F2;M1;RF1;RFM1;24JAN2021;15.6;24.033333333;31.8;72.1;0;-2.2;18.3
ID_356725;20;4;129.5;R1;F3;M2;RF2;RFM5;15JAN2021;19.8;32.375;51.8;129.5;0;;30
ID_356771;1;3;121.4;R3;F2;M2;RF3;RFM8;01MAY2022;29.6;40.466666667;62.2;121.4;0;;16.4
ID_356778;3;3;1859.3;R3;F2;M3;RF3;RFM9;26APR2021;24.5;619.76666667;1789;1859.3;0;;132.3
ID_356791;10;2;320.6;R2;F2;M3;RF2;RFM6;18NOV2021;63;160.3;257.6;320.6;0;;17.6
ID_356882;15;4;194.7;R1;F3;M2;RF2;RFM5;19SEP2021;19.8;48.675;97.8;194.7;0;;36
ID_356904;6;5;265.76;R3;F3;M2;RF3;RFM8;24JAN2021;28.99;53.152;78.99;265.76;0;-25;28.26
ID_356921;20;1;155.8;R1;F1;M2;RF1;RFM2;16MAY2021;155.8;155.8;155.8;155.8;0;;6.8
ID_357026;18;1;117.6;R1;F1;M2;RF1;RFM2;31JUL2021;117.6;117.6;117.6;117.6;0;;4.7
ID_357364;4;3;608.68;R3;F2;M3;RF3;RFM9;29JAN2022;58.2;202.89333333;426.99;608.68;0;-40;54.68
ID_3574;10;4;339.4;R2;F3;M3;RF3;RFM9;11FEB2021;36.3;84.85;164;339.4;0;;32.4
ID_357546;9;3;320.23;R2;F2;M3;RF2;RFM6;31DEC2021;97.25;106.74333333;114.49;320.23;0;;51.23
ID_357794;1;4;810.2;R3;F3;M3;RF3;RFM9;20SEP2022;59.2;202.55;454;810.2;0;-15;75.2
ID_357903;23;2;211;R1;F2;M2;RF1;RFM2;13JAN2021;103;105.5;108;211;0;;16
ID_358192;19;2;632.49;R1;F2;M3;RF1;RFM3;26FEB2021;38;316.245;594.49;632.49;0;;49.98
ID_358540;14;2;375.49;R1;F2;M3;RF1;RFM3;05NOV2021;58;187.745;317.49;375.49;0;;27.49
ID_358717;11;4;172.54;R2;F3;M2;RF3;RFM8;06APR2021;13.99;43.135;67.5;172.54;0;;25.69
ID_358740;1;1;44.2;R3;F1;M1;RF2;RFM4;04DEC2022;44.2;44.2;44.2;44.2;0;;5.2
ID_358935;3;1;327;R3;F1;M3;RF2;RFM6;17OCT2022;327;327;327;327;0;-8;100
ID_359202;16;1;203;R1;F1;M2;RF1;RFM2;01SEP2021;203;203;203;203;0;;8
ID_35922;1;1;67;R3;F1;M1;RF2;RFM4;30DEC2022;67;67;67;67;0;;10
ID_359347;8;5;338.5;R2;F3;M3;RF3;RFM9;15MAR2021;29;67.7;197;338.5;0;;52
ID_3594;2;2;161.69;R3;F2;M2;RF3;RFM8;07OCT2022;63.2;80.845;98.49;161.69;0;;13.69
ID_359516;2;3;435.48;R3;F2;M3;RF3;RFM9;18DEC2021;62;145.16;195.49;435.48;0;;27.48
ID_359621;4;1;75.99;R3;F1;M2;RF2;RFM5;15SEP2022;75.99;75.99;75.99;75.99;0;;5.99
ID_359655;3;7;570.78;R3;F3;M3;RF3;RFM9;30MAR2021;25.99;81.54;161.99;570.78;0;-48;39.93
ID_359747;1;4;239.18;R3;F3;M2;RF3;RFM8;02OCT2022;38;59.795;98.49;239.18;0;-15;33.18
ID_359878;1;4;125.28;R3;F3;M2;RF3;RFM8;29MAR2022;10.6;31.32;53.7;125.28;0;;23.78
ID_360142;2;6;1538.29;R3;F3;M3;RF3;RFM9;28JAN2021;75.5;256.38166667;537.6;1538.29;0;;77.79
ID_360262;3;3;102.5;R3;F2;M2;RF3;RFM8;18OCT2021;24.5;34.166666667;43;102.5;0;;24.5
ID_360289;3;7;600.26;R3;F3;M3;RF3;RFM9;24SEP2021;32.49;85.751428571;178.99;600.26;0;;72.26
ID_360294;14;1;64.89;R1;F1;M1;RF1;RFM1;14NOV2021;64.89;64.89;64.89;64.89;0;;6.49
ID_360391;2;1;80.2;R3;F1;M2;RF2;RFM5;08NOV2022;80.2;80.2;80.2;80.2;0;;5.2
ID_360567;18;3;196.79;R1;F2;M2;RF1;RFM2;11FEB2021;18.3;65.596666667;118.99;196.79;0;;15.68
ID_360614;14;5;440.67;R1;F3;M3;RF2;RFM6;11FEB2021;18.7;88.134;199;440.67;0;;70.67
ID_360644;23;2;17.49;R1;F2;M1;RF1;RFM1;12JAN2021;8;8.745;9.49;17.49;0;;7.48
ID_360714;22;1;16.2;R1;F1;M1;RF1;RFM1;20MAR2021;16.2;16.2;16.2;16.2;0;;4.7
ID_360731;1;3;209.99;R3;F2;M2;RF3;RFM8;07JAN2022;28;69.996666667;138.49;209.99;0;;33.99
ID_360870;4;4;565.84;R3;F3;M3;RF3;RFM9;01FEB2022;33.5;141.46;349;565.84;0;-35;69.99
ID_360969;4;3;120.8;R3;F2;M2;RF3;RFM8;21JAN2021;32;40.266666667;52.8;120.8;0;-18.5;24.8
ID_360971;1;10;1280.71;R3;F3;M3;RF3;RFM9;29JUN2021;21.69;128.071;324;1280.71;0;-114.4;134.9
ID_361060;18;2;85.48;R1;F2;M2;RF1;RFM2;13MAR2021;28.99;42.74;56.49;85.48;0;;8.48
ID_361089;9;1;68;R2;F1;M1;RF2;RFM4;10APR2022;68;68;68;68;0;;10
ID_361141;13;1;39.49;R2;F1;M1;RF2;RFM4;06DEC2021;39.49;39.49;39.49;39.49;0;;5.49
ID_361382;1;3;100.39;R3;F2;M2;RF3;RFM8;02JUN2022;28.2;33.463333333;37.99;100.39;0;;21.39
ID_361394;3;5;424.68;R3;F3;M3;RF3;RFM9;22JAN2021;25.5;84.936;135;424.68;0;;48.18
ID_361505;15;3;242.47;R1;F2;M2;RF1;RFM2;04FEB2021;47.49;80.823333333;129.99;242.47;0;;12.47
ID_361706;1;6;399.44;R3;F3;M3;RF3;RFM9;30APR2021;23.99;66.573333333;141.99;399.44;0;;35.94
ID_361714;22;1;320.49;R1;F1;M3;RF1;RFM3;05MAR2021;320.49;320.49;320.49;320.49;0;;45.49
ID_361822;11;2;472;R2;F2;M3;RF2;RFM6;20SEP2021;133;236;339;472;0;-20;37
ID_361851;15;1;40.7;R1;F1;M1;RF1;RFM1;02OCT2021;40.7;40.7;40.7;40.7;0;;4.7
ID_361909;2;3;241.48;R3;F2;M2;RF3;RFM8;28DEC2021;15.99;80.493333333;187.5;241.48;0;;20.98
ID_361934;1;1;177.25;R3;F1;M2;RF2;RFM5;27DEC2022;177.25;177.25;177.25;177.25;0;;12.25
ID_362078;13;1;69.7;R2;F1;M1;RF2;RFM4;09DEC2021;69.7;69.7;69.7;69.7;0;;4.7
ID_362245;18;1;19.7;R1;F1;M1;RF1;RFM1;21JUL2021;19.7;19.7;19.7;19.7;0;;4.7
ID_362252;13;3;453.99;R2;F2;M3;RF2;RFM6;14JUL2021;36;151.33;220;453.99;0;;80.18
ID_362384;22;1;37.49;R1;F1;M1;RF1;RFM1;12MAR2021;37.49;37.49;37.49;37.49;0;;4.99
ID_362747;2;5;610.13;R3;F3;M3;RF3;RFM9;21JAN2021;30.94;122.026;255;610.13;0;-54.6;54.28
ID_362822;15;2;56.19;R1;F2;M1;RF1;RFM1;05SEP2021;23.49;28.095;32.7;56.19;0;;8.69
ID_362967;19;1;591.99;R1;F1;M3;RF1;RFM3;11JUN2021;591.99;591.99;591.99;591.99;0;-15;29.99
ID_363149;11;1;43.49;R2;F1;M1;RF2;RFM4;09FEB2022;43.49;43.49;43.49;43.49;0;;4.49
ID_363224;1;3;284.69;R3;F2;M2;RF3;RFM8;11FEB2021;44.2;94.896666667;177.5;284.69;0;-20;29.69
ID_363665;13;1;15.65;R2;F1;M1;RF2;RFM4;01DEC2021;15.65;15.65;15.65;15.65;0;;4.7
ID_363730;16;2;62.99;R1;F2;M1;RF1;RFM1;28FEB2021;30;31.495;32.99;62.99;0;;7.98
ID_364235;10;1;27.49;R2;F1;M1;RF2;RFM4;15MAR2022;27.49;27.49;27.49;27.49;0;;5.49
ID_364501;6;7;538.14;R3;F3;M3;RF3;RFM9;27JAN2021;29.99;76.877142857;162.99;538.14;0;;109.84
ID_364543;13;2;98.98;R2;F2;M2;RF2;RFM5;19DEC2021;47.99;49.49;50.99;98.98;0;;10.98
ID_364545;15;1;35.8;R1;F1;M1;RF1;RFM1;08OCT2021;35.8;35.8;35.8;35.8;0;;6.8
ID_364674;2;1;27.2;R3;F1;M1;RF2;RFM4;22NOV2022;27.2;27.2;27.2;27.2;0;;5.2
ID_364688;6;4;195.48;R3;F3;M2;RF3;RFM8;10MAR2021;25.2;48.87;93.3;195.48;0;-8;21.18
ID_365059;16;4;117.3;R1;F3;M2;RF2;RFM5;18JAN2021;27;29.325;33.2;117.3;0;;32.4
ID_365375;23;1;51.8;R1;F1;M1;RF1;RFM1;14FEB2021;51.8;51.8;51.8;51.8;0;;6.8
ID_365449;14;2;90.48;R1;F2;M2;RF1;RFM2;09SEP2021;41.99;45.24;48.49;90.48;0;;7.98
ID_365535;22;7;259.29;R1;F3;M2;RF2;RFM5;09JAN2021;14.6;37.041428571;103.49;259.29;0;-15;49.89
ID_365850;10;3;306.57;R2;F2;M3;RF2;RFM6;10JAN2022;35.89;102.19;186.39;306.57;0;;77.97
ID_365892;18;3;1357.49;R1;F2;M3;RF1;RFM3;29JUN2021;171;452.49666667;925;1357.49;0;-43;155.98
ID_365998;15;1;34.99;R1;F1;M1;RF1;RFM1;11OCT2021;34.99;34.99;34.99;34.99;0;;3.99
ID_36602;11;1;339;R2;F1;M3;RF2;RFM6;03FEB2022;339;339;339;339;0;;22
ID_366764;10;4;521.35;R2;F3;M3;RF3;RFM9;12JAN2022;57.35;130.3375;266;521.35;0;;61
ID_366765;16;2;98.99;R1;F2;M2;RF1;RFM2;15SEP2021;32.99;49.495;66;98.99;0;;11.99
ID_366864;6;3;168.5;R3;F2;M2;RF3;RFM8;30JAN2021;24.7;56.166666667;85.8;168.5;0;-12;21.5
ID_366964;13;5;78.45;R2;F3;M2;RF3;RFM8;12FEB2021;11.49;15.69;19.99;78.45;0;;18.95
ID_366968;6;11;723.12;R3;F3;M3;RF3;RFM9;11JAN2021;26.8;65.738181818;116.6;723.12;0;-19.96;112.98
ID_367189;23;2;58.9;R1;F2;M1;RF1;RFM1;01JAN2021;27.7;29.45;31.2;58.9;0;;9.4
ID_367219;11;4;636.08;R2;F3;M3;RF3;RFM9;20SEP2021;45.8;159.02;327.49;636.08;0;;52.58
ID_367327;6;1;103.99;R3;F1;M2;RF2;RFM5;18JUL2022;103.99;103.99;103.99;103.99;0;;8.99
ID_367652;9;5;311.8;R2;F3;M3;RF3;RFM9;15JAN2021;31.5;62.36;106.5;311.8;0;-15;43.49
ID_367745;1;3;251.1;R3;F2;M2;RF3;RFM8;19DEC2022;38.5;83.7;119.1;251.1;0;-20;30.5
ID_367958;4;1;77.99;R3;F1;M2;RF2;RFM5;21SEP2022;77.99;77.99;77.99;77.99;0;;12.99
ID_368008;10;2;404.6;R2;F2;M3;RF2;RFM6;18MAY2021;126.6;202.3;278;404.6;0;;38.6
ID_368193;9;3;452.68;R2;F2;M3;RF2;RFM6;04MAR2021;26.2;150.89333333;388.99;452.68;0;;43.18
ID_368278;24;4;174.73;R1;F3;M2;RF2;RFM5;08JAN2021;21.99;43.6825;86;174.73;0;-14.44;20.97
ID_368334;1;2;216.49;R3;F2;M2;RF3;RFM8;21JUN2022;45.5;108.245;170.99;216.49;0;;51.49
ID_368749;9;3;171.29;R2;F2;M2;RF2;RFM5;06JUN2021;37.49;57.096666667;70.8;171.29;0;-25;22.29
ID_368958;20;1;161.99;R1;F1;M2;RF1;RFM2;21MAY2021;161.99;161.99;161.99;161.99;0;;12.99
ID_368972;7;1;16.4;R3;F1;M1;RF2;RFM4;19JUN2022;16.4;16.4;16.4;16.4;0;;4.6
ID_369148;14;5;353.65;R1;F3;M3;RF2;RFM6;13JAN2021;29.69;70.73;164.99;353.65;0;;47.45
ID_369171;1;4;300.7;R3;F3;M3;RF3;RFM9;21JUN2022;20.5;75.175;220;300.7;0;;83.5
ID_369233;11;5;520.95;R2;F3;M3;RF3;RFM9;22JAN2021;45.99;104.19;210.99;520.95;0;;46.95
ID_369265;3;1;65.2;R3;F1;M1;RF2;RFM4;08OCT2022;65.2;65.2;65.2;65.2;0;;7.2
ID_369576;14;1;21.94;R1;F1;M1;RF1;RFM1;25NOV2021;21.94;21.94;21.94;21.94;0;;3.99
ID_369913;1;4;257.58;R3;F3;M2;RF3;RFM8;30APR2021;22.99;64.395;120.6;257.58;0;;50.98
ID_369917;14;1;24.8;R1;F1;M1;RF1;RFM1;21NOV2021;24.8;24.8;24.8;24.8;0;;6.8
ID_369930;9;1;60.98;R2;F1;M1;RF2;RFM4;16APR2022;60.98;60.98;60.98;60.98;0;;14.98
ID_370075;10;5;374.77;R2;F3;M3;RF3;RFM9;25APR2021;19.79;74.954;176.7;374.77;0;;24.97
ID_370091;1;3;82.2;R3;F2;M2;RF3;RFM8;11OCT2021;22.2;27.4;32.8;82.2;0;;19.2
ID_370639;10;4;784.97;R2;F3;M3;RF3;RFM9;11APR2021;139.99;196.2425;314.99;784.97;0;-55;126.97
ID_370906;16;3;447.29;R1;F2;M3;RF1;RFM3;28MAR2021;58.5;149.09666667;204.99;447.29;0;-15;50.98
ID_371245;7;1;37.99;R3;F1;M1;RF2;RFM4;04JUN2022;37.99;37.99;37.99;37.99;0;;5.99
ID_371247;1;9;581.58;R3;F3;M3;RF3;RFM9;15FEB2021;18.4;64.62;98.5;581.58;0;;64.88
ID_371272;6;2;63.99;R3;F2;M1;RF3;RFM7;25JAN2022;22;31.995;41.99;63.99;0;;14.99
ID_371298;16;4;907.08;R1;F3;M3;RF2;RFM6;03JUN2021;63;226.77;344.49;907.08;0;;93.08
ID_371435;1;5;216.12;R3;F3;M2;RF3;RFM8;20JAN2021;24.5;43.224;58.65;216.12;0;;34.37
ID_371797;1;3;216.1;R3;F2;M2;RF3;RFM8;21SEP2022;26.9;72.033333333;141.5;216.1;0;;32.3
ID_371832;1;11;291.81;R3;F3;M3;RF3;RFM9;25APR2021;15.99;26.528181818;44.2;291.81;0;;57.81
ID_372152;14;1;22.89;R1;F1;M1;RF1;RFM1;25NOV2021;22.89;22.89;22.89;22.89;0;;3.99
ID_372194;1;8;1129.44;R3;F3;M3;RF3;RFM9;11APR2021;23;141.18;694;1129.44;0;;125.94
ID_372431;22;2;62.49;R1;F2;M1;RF1;RFM1;25FEB2021;19.5;31.245;42.99;62.49;0;;9.48
ID_372820;3;1;66.5;R3;F1;M1;RF2;RFM4;12OCT2022;66.5;66.5;66.5;66.5;0;;8.5
ID_373252;3;1;136.5;R3;F1;M2;RF2;RFM5;27OCT2022;136.5;136.5;136.5;136.5;0;-15;22.5
ID_373824;1;4;420.97;R3;F3;M3;RF3;RFM9;26JAN2021;45.5;105.2425;159.49;420.97;0;-58;53.97
ID_373835;7;2;123.48;R3;F2;M2;RF3;RFM8;19JUN2021;32.99;61.74;90.49;123.48;0;;13.48
ID_373928;19;2;85.98;R1;F2;M2;RF1;RFM2;12MAR2021;32.99;42.99;52.99;85.98;0;;8.98
ID_374201;3;14;1737.86;R3;F3;M3;RF3;RFM9;11JAN2021;16.7;124.13285714;417.49;1737.86;0;-45;180.66
ID_375120;14;3;60.8;R1;F2;M1;RF1;RFM1;10OCT2021;11.7;20.266666667;28.3;60.8;0;;18.3
ID_37513;16;1;32.99;R1;F1;M1;RF1;RFM1;12SEP2021;32.99;32.99;32.99;32.99;0;;3.99
ID_375373;10;1;130.39;R2;F1;M2;RF2;RFM5;21MAR2022;130.39;130.39;130.39;130.39;0;-20;19.49
ID_375491;2;3;129.9;R3;F2;M2;RF3;RFM8;16APR2022;39.1;43.3;51.2;129.9;0;;14.4
ID_375500;12;6;465.44;R2;F3;M3;RF3;RFM9;03MAR2021;36.49;77.573333333;164.49;465.44;0;-15;53.44
ID_375538;10;2;59.28;R2;F2;M1;RF2;RFM4;21JUN2021;15.79;29.64;43.49;59.28;0;;11.48
ID_375543;6;2;85.9;R3;F2;M2;RF3;RFM8;03MAR2021;9.7;42.95;76.2;85.9;0;;11.9
ID_375570;24;2;85.79;R1;F2;M2;RF1;RFM2;12JAN2021;26.99;42.895;58.8;85.79;0;;10.79
ID_375584;2;1;71.5;R3;F1;M1;RF2;RFM4;21NOV2022;71.5;71.5;71.5;71.5;0;;6.5
ID_375859;24;1;59.99;R1;F1;M1;RF1;RFM1;09JAN2021;59.99;59.99;59.99;59.99;0;;4.99
ID_375970;11;6;243.84;R2;F3;M2;RF3;RFM8;09FEB2021;30.49;40.64;48.89;243.84;0;;26.94
ID_376034;12;2;314.49;R2;F2;M3;RF2;RFM6;08APR2021;67.5;157.245;246.99;314.49;0;;37.99
ID_376046;3;1;83.19;R3;F1;M2;RF2;RFM5;06OCT2022;83.19;83.19;83.19;83.19;0;;8.49
ID_376067;23;1;545.49;R1;F1;M3;RF1;RFM3;26FEB2021;545.49;545.49;545.49;545.49;0;;45.49
ID_376083;15;4;312.7;R1;F3;M3;RF2;RFM6;26APR2021;39.3;78.175;104.8;312.7;0;-15;42.19
ID_376214;24;1;197.5;R1;F1;M2;RF1;RFM2;24JAN2021;197.5;197.5;197.5;197.5;0;;22
ID_376363;9;3;411.74;R2;F2;M3;RF2;RFM6;27FEB2022;97.25;137.24666667;174.49;411.74;0;-15;49.14
ID_37652;13;3;106.29;R2;F2;M2;RF2;RFM5;03FEB2021;31.8;35.43;42.5;106.29;0;;18.09
ID_376773;21;3;189.47;R1;F2;M2;RF1;RFM2;26MAR2021;29.99;63.156666667;121.99;189.47;0;;16.97
